title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Creamy Chicken with Mushroom Recipe,,5 minutes,25 minutes,4,1 1/2 lbs. boneless chicken breast sliced|1 cup sliced white mushroom|2 tablespoons butter|1 tablespoon olive oil|1  can condense cream of mushroom|1/2 cup heavy whipping cream|1 cup chicken broth|2 teaspoon fresh rosemary chopped|1/2 cup sour cream|1/2 cup shredded cheddar cheese|Salt and pepper to taste,"Melt butter in a pan and then add the olive oil.|Pan-fry the chicken until the color turns light brown.|Put-in the rosemary. Cook for 1 minute.|Add the cream of mushroom and chicken broth. Stir and let boil.|Simmer for 20 minutes or until the liquid reduces.|Put-in the mushroom and heavy whipping cream. Continue cooking for 3 to 5 minutes,|Add salt and pepper to taste.|Transfer to a serving plate. Top with sour cream and cheese.|Serve with mashed potato. Share and enjoy!",160,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Creamy-Chicken-with-Mushrooms-152x152.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sinaing na Tulingan Recipe,"Sinaing na tulingan is a traditional Filipino dish made from tuna fish slow-cooked in a mixture of kamias, salt, and spices, resulting in a tangy and savory flavor.",20 minutes,,4,4 pieces tulingan bullet tuna|8 to 10 pieces dried or fresh bilimbi kamias|4 to 6 cups water|4 to 5 tablespoons coarse sea salt or rock salt|Banana leaves optional,"Clean the fish by removing the innards, gills and tail. When removing the tail, twist it using your hand and gently pull the tail out. You will know that you did it correctly if some meat is attached to the tail.|Wash the fish in running water to get rid of all the blood.|Make about 4 slant incisions on one side of the fish and 1 long straight horizontal incision on the top part of the other side.|Soak the fish in water for 10 minutes and clean the blood that comes out.|Salt the fish by rubbing rock or sea salt. Make sure that you apply the salt even to the internal part. Press the fish so that it will be flat. Let it stand for 10 to 15 minutes.|Arrange the bilimbi (kamias) in a clay pot or a regular cooking pot.|Wrap pre-cut banana leaves under the head of the fish, and then arrange them over the bilimbi.|Pour-in the water. The water level should be equal to the level of the fish.|Apply heat and then allow to boil. Simmer (reduce to a lower temperature) the fish for 4 to 5 hours. Add water as needed.|Transfer the fish in a serving plate. Transfer the remaining liquid (called patis) in a bowl.|Serve with warm steamed white rice. Share and enjoy!",1,0,0,0,0,0,0,0,1,6989,7,0,0,0,1,12,0,https://panlasangpinoy.com/wp-content/uploads/2013/02/Sinaing-na-Tulingan-1-152x152.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
General Tso Chicken Recipe,,5 minutes,20 minutes,4,2 lbs. boneless chicken breast cut into large chunks|1/2 cup chopped scallions|1  egg beaten|1 cup cornstarch|2 cups cooking oil|1  small onion minced|Sauce Ingredients:|1 1/4 cups chicken broth|6 tablespoons soy sauce|3 tablespoons vinegar|3 tablespoons cornstarch|3 tablespoons water|1/2 cup granulated white sugar|1/4 cup dry sherry|2 teaspoons garlic powder|3 teaspoons minced ginger|Marinade Ingredients:|3 tablespoons soy sauce|1/2 teaspoon ground black pepper,"Combine the marinade ingredients in a large bowl. Stir.|Add the chicken. Marinate for 1 hour.|Meanwhile, combine the sauce ingredients in a bowl. Mix well and then set aside.|Heat the oil in a cooking pot.|Dredge the marinated chicken in cornstarch and then dip into the beaten egg mixture.|Roll the chicken back in the cornstarch and then deep fry until the color turns light brown (about 5 to 7 minutes). Do not overcook. Set aside.|On a clean pan, sauté onion in 2 tablespoons cooking oil.|Add the sauce mixture and then stir until the mixture starts to thicken.|Put-in the deep fried chicken and stir until the sauce coats each piece.|Add the chopped scallions. Transfer to a serving plate.|Serve. Share and enjoy!",739,0,0,0,0,0,0,0,0,1157,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/General-Tsaos-Chicken-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Fried Chicken Breast with Creamy Lemon Sauce Dip,,10 minutes,9 minutes,4,4 pieces boneless chicken breast pounded until flat|1 cup all-purpose flour|1  egg beaten|1 1/2 teaspoons salt|3/4 teaspoon ground black pepper|2 cups cooking oil|2 tablespoons butter|3 tablespoons lemon juice|yolk of 1 piece egg beaten|1 cup heavy whipping cream|salt to taste,"Rub salt and pepper on the chicken breasts. Set aside.|Make the sauce by melting the butter in a sauce pan.|Pour-in lemon juice. Stir.|Pour-in the whipping cream and then add salt.|When the mixture is about to boil, add-in the egg yolk. Continuously stir for a minute or until the texture becomes thicker. Set aside.|Meanwhile, heat the cooking oil in a frying pan.|When the oil becomes hot, dredge the chicken breast in flour and then dip in the beaten egg mixture.|Dip the chicken in flour for the second time. Deep fry in medium heat for 7 to 9 minutes or until the color turns light to golden brown.|Arrange in a serving plate along with the creamy lemon sauce.|Serve. Share and enjoy!",646,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Lemon-Chicken-152x152.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pork with Zucchini in Oyster Sauce,,5 minutes,30 minutes,4,1 lb. pork slice into thin pieces|2 tablespoons oyster sauce|1 tablespoon soy sauce|1  medium zucchini halved lengthwise and then sliced|1/4 cup AP flour|1/2 cup beef broth|Salt and pepper to taste|3 tablespoons cooking oil,"Sprinkle some salt and pepper on the pork slices. Let stand for 10 minutes.|Heat the cooking oil in a pan.|Dredge the pork slices in flour.|Pan-Fry the pork for 1 minute per side.|Add oyster sauce, soy sauce, and beef broth. Stir and then cook covered for 5 to 10 minutes (add water as necessary).|Put-in the zucchini, salt, and pepper. Stir, and then cook for 5 minutes until most of the liquid evaporates.|Transfer to a serving plate.|Serve. Share and enjoy!",239,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/02/Pork-with-Zuchini-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Breaded Fried Salmon Recipe,,,10 minutes,2,2 pieces 4 oz. salmon fillet|1 tablespoon light soy sauce|1 teaspoon granulated white sugar|1/2 teaspoon salt|1/2 tablespoon Worcestershire sauce|1/4 cup AP flour|1/2 cup cooking oil,"Combine soy sauce, Worcestershire sauce, sugar, salt, and pepper. Stir.|Rub the mixture all over the salmon. Marinate for at least 1 hour.|Heat the oil in a frying pan.|Dredge the salmon in flour and then fry each side for about 5 minutes or until golden brown.|Transfer to individual serving plates.|Serve with Ampalaya Salad and rice.|Share and enjoy!",200,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Breaded-Fried-Salamon-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Baked Spaghetti Recipe,,5 minutes,40 minutes,6,1 lb. spaghetti noodles cooked according to package instructions|1 lb. ground beef|4 cups marinara sauce|1  medium yellow onion minced|2 teaspoons minced garlic|2 tablespoons butter|2 tablespoons AP flour|1 1/4 cup fresh milk|1/4 cup grated Parmesan cheese.|1 cup shredded cheddar cheese|3 tablespoons cooking oil|Salt and pepper to taste,Cook the spaghetti noodles according to package instructions. Set aside.|Heat the cooking oil in a saucepan. Sauté onion and garlic|Add the ground meat and then cook for 5 minutes or until the color turns light brown.|Pour-in the marinara sauce. Let boil and then simmer for 30 minutes while stirring every 10 minutes. Add salt and pepper.|Combine the cooked spaghetti noodles and meat sauce. Mix well and then arrange in a baking pan.|Preheat the oven to 350 degrees Fahrenheit.|Quickly prepare the white sauce by melting the butter in a small pan.|Add the flour and stir. Pour-in the milk and then stir continuously until a thick sauce is formed.|Put-in the Parmesan cheese. Stir and then turn the heat off.|Pour the white sauce over the spaghetti. Arrange the shredded cheese on top of the sauce.|Bake for 10 minutes.|Set the oven to broil and then broil for 5 minutes.|Remove from the oven. Serve with garlic bread.|Share and enjoy!,401,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/02/Baked-Spaghetti-152x152.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Roasted Chicken Quarter Recipe,,10 minutes,,2,2  chicken quarters|3 tablespoons lemon juice|1 teaspoon fresh rosemary|1 teaspoon fresh thyme|3 teaspoons crushed and minced garlic|2 tablespoon extra-virgin olive oil|2 teaspoons chopped fresh flat leaf parsley|1 teaspoon poultry seasoning|1 teaspoon salt|1/2 teaspoon ground black pepper,"Combine lemon juice, thyme, rosemary, parsley, garlic, poultry seasoning, salt, pepper, and olive oil. Mix well|Rub the mixture on the chicken quarters. Let stand for 1 hour (place inside the fridge to avoid contamination).|Preheat oven to 370 degrees Fahrenheit.|Arrange the chicken in a roasting pan.|Roast for 60 to 80 minutes (time will depend on the thickness).Baste with remaining mixture every 20 minutes while roasting.|Chop into serving pieces.|Serve. Share and enjoy!",197,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Roasted-Chicken-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Spicy Pork Adobo Recipe,,5 minutes,50 minutes,4,1 lb. pork butt diced|1/4 cup light soy sauce|3 tablespoons oyster sauce|1 1/2 teaspoons whole peppercorn|3 pieces dried bay leaves|3 tablespoons white vinegar|2 teaspoons granulated white sugar|6 pieces dry red chili|5 cloves garlic crushed|1 cup water|3 tablespoons cooking oil|Salt to taste,"Heat the oil in a pan.|Brown the garlic.|Add-in the pork and then cook for 3 to 5 minutes or until light brown.|Pour-in soy sauce, oyster sauce, and water. Stir and then let boil.|Add the dry red chili, whole peppercorn, and bay leaves. Cover and the simmer for 40 to 45 minutes|Pour-in vinegar and allow to re-boil|Add sugar and salt. Stir and then cook for 3 minutes.|Transfer to a serving plate.|Serve. Share and enjoy!",452,0,0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Spicy-Pork-Adobo-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Sardines with Chayote Recipe,,5 minutes,12 minutes,2,1  5.5 oz. can sardines|1  medium chayote sliced|1  medium red onion|5 cloves garlic crushed|1/4 cup water|1 1/2 teaspoon fish sauce|1/2 teaspoon ground black pepper|2 tablespoons cooking oil,"Heat the oil in a pan.|When the oil becomes hot, saute the garlic until it turns light brown.|Add the onion and chayote. Cook for 3 minutes.|Put-in sardines, water, fish sauce, and pepper. Stir. Cook for 3 to 5 minutes.|Transfer to a serving bowl. You can also top this over a cup of warm steamed white rice.|Serve. Share and enjoy!",268,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Sardines-with-Chayote-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Chicken Galantina Recipe,,30 minutes,30 minutes,6,1  whole chicken deboned|1 lb. ground pork|4 pieces Chinese sausage|3 tablespoons sweet pickle relish|1/2 cup raisins|2 pieces hard boiled eggs|3/4 cup minced ham|3/4 cup chopped Vienna sausage|1/2 cup minced yellow onion|1/2 cup minced carrot|1/2 cup chopped red bell pepper|5 tablespoons bread crumbs|3/4 cup soy sauce|Juice of 1 lemon|1 1/2 teaspoons salt|1/2 teaspoon ground black pepper,"Combine ground pork, ham, Vienna sausage, bell pepper, carrot, onion, raisins, sweet pickle relish, salt, and pepper. Mix well.|Add the bread crumbs and then continue mixing. Set aside.|Combine lemon juice and soy sauce in a large container. Stir.|Marinate the whole chicken in the lemon and soy sauce mixture for 30 minutes.|Remove the chicken from the mixture and then stuff with half of the meat and vegetable mixture.|Arrange the boiled eggs and Chinese sausage inside the chicken and then continue to put-in the rest of the meat mixture.|Secure the chicken by wrapping it in a cheese cloth and tying both ends of the cloth with a kitchen twine.|Meanwhile, boil about 1 to 1 1/2 quarts of water in a steamer.|Steam the chicken for 90 minutes.|Let the chicken cool down and then refrigerate for 3 to 6 hours.|Slice into serving pieces.|Serve. Share and enjoy!",302,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/12/Chicken-Galantina-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Paella Mixta Recipe,,12 minutes,45 minutes,6,"2 cups Calasparra rice|3 cups chicken broth|12 pieces clams cleaned|10 pieces mussels cleaned|1 1/2 cups juice from boiled clams and mussels|1/2 lb. large shrimp with heads and shell|1 lb. chicken bone-in, chopped|1/2 lb. rabbit meat chopped|6 oz. chorizo sliced|2 teaspoon Spanish Saffron threads|1/4 cup chopped flat leaf parsley|1  medium yellow onion diced|2 teaspoons minced garlic|1  medium tomato chopped|3/4  cup frozen green peas|1  small red bell pepper seeded, grilled, and sliced into strips|2 teaspoons paprika|1 1/2 teaspoons extra virgin olive oil for the paste|1/4 cup extra virgin olive oil for sauting|Salt and pepper to taste|1  lemon sliced into wedges","Make the clam juice by boiling the mussels and clams in 1 1/2 cups water for 5 minutes. Separate the clams from the liquid. Set aside.|Make the paste by combining the garlic, parsley, and paprika. Pound until the texture becomes smooth. Pour-in 1 1/2 teaspoons olive oil. Mix well and then set aside.|Heat 1/4 cup olive oil in a paellera.|Pan-fry the shrimp for about 1 minute per side. Remove the shrimp and then set aside.|Sauté the onion and tomato until the texture becomes soft.|Put-in the chicken, rabbit meat, and chorizo. Cook for 5 minutes.|Pour-in the chicken broth and clam juice. Let boil. Cover and simmer for 15 minutes. Add water as necessary.|Put-in the garlic paste mixture and the saffron. Stir. Add salt and pepper as needed.|Put-in the Calasparra rice and green peas. Let the liquid re-boil and then lower the heat. Cook for 20 to 25 minutes covered.|Arrange the mussels, clams, red bell pepper strips, and shrimp on top.|Serve with lemon wedges.|Share and enjoy!",164,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/12/Paella-Mixta-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Easy Porterhouse Steak Recipe,,10 minutes,16 minutes,3,2 pieces Porterhouse steak about 12 to 16 ounces per piece|1 tablespoon extra-virgin olive oil|2 1/2 teaspoons sea salt|1 teaspoon ground black pepper,Rub the olive oil over the steak slices.|Combine salt and pepper and then rub all over the steak. Let it stand for 30 minutes.|Heat-up the grill. Arrange the steaks and grill for 8 minutes per side. Note: going beyond 8 minutes will make your steak less juicy.|Let the grilled steak rest for 5 to 7 minutes.|Transfer to individual plates and then serve with mashed potato and your favorite steak sauce.|Share and enjoy!,85,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Porterhouse-Steak-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Baked Lobster Tail Recipe,,5 minutes,22 minutes,4,4 pieces lobster tails 6 to 8 oz. each|2 tablespoons melted butter|2 teaspoons parsley flakes|4 teaspoons juice of fresh lemon|3/4 cup water|1/2 teaspoon salt|A pinch of ground black pepper,"Preheat oven to 360 degree Fahrenheit.|Make a vertical slit on the lobster tail using a pair of kitchen shears. Start from the top part moving towards the tail end.|Expose the lobster meat by gently pulling the sides created by the slit in opposite directions. Pull the meat using your hands. Do not completely remove the meat.|Arrange the lobster in a baking tray (tray should have an elevated border)|Combine salt, pepper, butter, and parsley in a bowl.|Using a basting brush, brush the butter mixture over the exposed meat of the lobster|Pour water on the baking tray where the lobster tails are sitting.|Bake for 22 to 25 minutes.|Let cool and then transfer to a serving plate.|Serve with lemon butter sauce. Share and enjoy!",160,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/12/Baked-Lobster-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Tonkatsu Recipe,,5 minutes,12 minutes,4,4  individual portions of boneless pork chops|1 cup Panko bread crumbs|1  large egg beaten|2 tablespoons all-purpose flour|2 cups shredded cabbage|3/4 cups cooking oil|Salt and pepper,Rub some salt and pepper on the pork chops. Let stand for 15 minutes.|Heat the cooking oil in a frying pan.|Coat the pork chops with flour and then dip in the beaten egg mixture.|Coat the pork chop with Panko bread crumbs. Make sure that all sides are completely coated.|Fry one side of the Tonkatsu in low to medium heat until the color turns golden brown (about 6 to 9 minutes)and them flip to cook the other side.|Arrange in a serving plate with shredded cabbage and Tonkatsu sauce.|Serve. Share and enjoy!,165,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Tonkatsu-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
